game_id,blue_gold,red_gold,gold_diff,blue_richer,blue_richer_count,blue_earn,red_earn,earn_diff
d37a8db2-32c4-4d2e-8396-f68512f8dba3,14923,13241,1682,True,6,1205,1464,-259
d37e09d8-b439-4b42-9982-3865e5477059,11268,11514,-246,False,1,1415,1215,200
d380eb17-de14-4dc4-ab05-30765bc4b92e,13100,13046,54,True,6,1464,1490,-26
d399ec61-5f6c-48a2-9c0f-e564ca66d5fd,12931,13661,-730,False,2,1349,1577,-228
d3ac8768-f117-47cc-825b-ee3f0ff5ead2,14457,13504,953,True,5,1678,1550,128
d3acae1f-b6ee-4801-9df6-7ef44d8b28aa,16369,11953,4416,True,8,3057,1416,1641
d3b0010a-54ed-45c2-83c2-2da92d4c3602,13874,14073,-199,False,6,1406,1828,-422
d3c46e08-f0d8-4252-bf18-978e44098200,14999,12762,2237,True,8,1574,1593,-19
d3c5a83c-f95a-4e9e-8d73-3bb2580b4833,14547,11801,2746,True,6,2153,1144,1009
d3cae4b6-3c38-461c-8569-9da2e1c9f99a,11971,11689,282,True,3,1230,1161,69
d3d6e842-d3c2-4922-b204-47f60bb63b1e,12053,12004,49,True,5,1038,1273,-235
d3d7382c-44ca-4765-9853-393eb68752df,12843,13178,-335,False,0,1293,1584,-291
d3f4317a-7256-4be4-b3d0-7cb23c800da5,12287,11846,441,True,5,1418,1216,202
d4004713-0004-4fbf-8fcb-0ed541ed7c9c,12537,13869,-1332,False,1,1248,1424,-176
d400d519-0c98-47f7-bd1e-f7a4dde4a47c,12888,13841,-953,False,0,1507,1480,27
d40be72d-ccee-4991-a850-880f1cf85e4e,13008,12847,161,True,8,1472,1750,-278
d411ef14-f12b-491a-a311-b0d90bb58ad7,13157,12915,242,True,4,1682,1345,337
d416e353-0df3-4b60-b6a9-2cd7c9b2b7fe,13826,12620,1206,True,9,1534,1290,244
d42e274c-89e0-4b30-89c5-af453f8d0eff,11915,13039,-1124,False,1,1272,1545,-273
d43327c8-c2cf-44f3-b7c4-db04df7375b0,16356,13918,2438,True,5,3176,1382,1794
d438d381-2f89-4701-9154-19ccd196a4d4,12770,12958,-188,False,1,1373,1626,-253
d44a2653-62f1-4a87-94a6-b07ce3269233,12648,13661,-1013,False,0,1353,1429,-76
d44a663d-a945-4129-aae5-a488123b46ec,13060,13855,-795,False,3,1091,1752,-661
d44b91b9-0c7b-4d35-aa8b-38e6688d2708,13130,12651,479,True,8,1520,1204,316
d44d0a5a-12ab-48b7-88b1-cf4c8cb21251,13462,12823,639,True,7,1447,1465,-18
d452f0db-4bdc-46f8-923d-3863b285074a,14082,13244,838,True,7,1546,2238,-692
d45b0861-b43a-4eb5-bf98-85d1b1cb0ccb,12992,12976,16,True,2,1614,1429,185
d469ba1d-58f9-4b1d-9f98-1b5ffcfe9db5,13173,13280,-107,False,7,1293,1662,-369
d46e0f99-1e6f-4c74-8662-6be984f56b16,13601,14037,-436,False,3,1441,1471,-30
d4788966-e7d6-4380-bdd3-34a9476a8129,13467,12763,704,True,4,1528,1435,93
d488e243-356d-4edd-b44c-a56fbdc391f5,12814,14171,-1357,False,0,1423,1588,-165
d48bd49a-8dcb-4a84-9b6c-4555938cbbd7,13151,12758,393,True,6,1374,1629,-255
d493363f-c738-492c-9a70-f7179d2aaf09,13160,13052,108,True,7,1335,1405,-70
d495607e-339d-4447-97c5-eac104ecc5b4,14215,12737,1478,True,6,1732,1353,379
d4991f33-2667-4915-a2a9-9cd3009ec666,14622,13471,1151,True,6,1339,1344,-5
d49f45a4-c7c8-47d5-acaf-f5a0d4558e49,12805,13513,-708,False,3,2165,2187,-22
d4a05013-1404-4f59-b124-6051939f8f48,13827,14038,-211,False,7,1383,1712,-329
d4a385fb-a536-4c0a-9946-4310e5405da8,13044,12746,298,True,3,1608,1323,285
d4a855a1-a88d-46c4-9276-edcec00d57ef,13354,13252,102,True,2,1880,1573,307
d4ae419d-0c50-40cb-8248-ff226883638c,12978,13722,-744,False,3,1343,1488,-145
d4b547a6-ad3c-429f-86ea-5d2517c58d92,11110,11941,-831,False,0,1361,1183,178
d4b6ef92-3122-46f4-abfb-43c9ec9ddf54,11164,14264,-3100,False,0,1257,1350,-93
d4b923a7-3c64-4425-939e-6c77d9652f6e,14246,12578,1668,True,7,2243,1140,1103
d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb,12771,13231,-460,False,4,1483,1798,-315
d4bfd980-2c24-4371-9038-3f0d2164abd9,16368,14081,2287,True,6,2429,1454,975
d4cbda99-c7d7-493b-b519-ae590106588d,12818,12630,188,True,6,1520,1340,180
d4e4d7fe-dc4d-43e8-b8c4-e6be90b773cc,13534,13359,175,True,5,1715,1448,267
d4e5a4e6-dd92-402f-84c0-bf116af8ee26,11183,12419,-1236,False,1,1346,1361,-15
d4ed9d30-dd19-440d-acf7-d93d3fbf3ff6,13564,13654,-90,False,4,1162,1532,-370
d4f0797a-ee82-4b43-b005-59e164d4c12e,11675,11795,-120,False,3,1205,1474,-269
d500fa78-2aeb-4948-82b2-73f3bcd8d92e,13050,13634,-584,False,5,1379,1977,-598
d5059641-0914-4843-bdb5-fd64e50a12ed,13402,12895,507,True,6,1670,1564,106
d505a8be-a12d-4f8c-9604-5e9900c031f3,12527,15172,-2645,False,1,1516,2199,-683
d51a670d-3518-40f6-a6e4-6a507a9d5523,10903,11486,-583,False,1,1064,1388,-324
d5287241-9e27-4265-8d57-fcc8b09f0056,12881,13184,-303,False,3,1500,1384,116
d5386676-568e-4d22-b3ce-6b4fbdc4aee3,12907,12638,269,True,8,1506,1310,196
d54527aa-bad2-4eda-9fdc-8f3c10fd790d,12444,11846,598,True,7,1349,1379,-30
d545cb44-8a52-4bb3-99ea-591af245f6c8,12178,13774,-1596,False,1,1416,1902,-486
d5486548-5e5b-40d7-9b15-be18e9d0308f,15260,12821,2439,True,8,3224,1354,1870
d548b48d-f0a5-4e5b-834d-dad66a462f8d,13417,12823,594,True,4,1268,1331,-63
d54a39df-0cc2-41cd-af53-50a619c3c92a,11309,11142,167,True,1,1460,1147,313
d5521573-ad15-4260-9ad7-9fd1b723de19,12899,12042,857,True,8,1206,1241,-35
d55f0434-a564-4a92-bf65-da8107c2384e,13813,13144,669,True,4,1899,1737,162
d5661399-f25b-4798-8bd5-da8887040638,13964,12809,1155,True,8,1628,1435,193
d567dd69-810f-4387-88b4-c0dd674f2282,12842,14385,-1543,False,3,1539,1688,-149
d57474d0-7258-44ca-a62c-45bbcaf2a232,12084,14382,-2298,False,0,1002,1223,-221
d5760007-c66a-404c-b737-46f205f33054,13295,13749,-454,False,4,2616,891,1725
d57bc10f-9d45-4f96-a7a1-668326473f94,15326,14449,877,True,8,1844,1625,219
d57c7f65-46a6-42cd-a8ab-cd91b94a142f,13704,12933,771,True,6,1595,1449,146
d58a516a-51d2-4c3e-8f2a-77cc6adbc9d1,13759,13706,53,True,6,2030,2073,-43
d5a26e6c-1179-4191-ae1f-d079c067878a,13941,13338,603,True,5,1783,1362,421
d5afc1d4-d106-46d3-b622-92500af0c7b7,12988,13454,-466,False,0,1495,1536,-41
d5b0c1f1-cbca-4b79-a692-088785f75120,12813,12001,812,True,5,1179,1265,-86
d5b7c8a6-d7d0-4c85-bf74-1216771a6ec5,11967,14489,-2522,False,1,1259,2425,-1166
d5ccd32c-ed36-451d-b50f-5adc472a9d2a,13866,13368,498,True,6,2058,1524,534
d5e06f5e-6c73-4e1d-a904-725b76b4e23e,13218,13211,7,True,4,1665,1568,97
d5eed72b-29ae-44f8-9ed7-3bac099a9888,14774,14128,646,True,5,2095,1618,477
d5efa8b3-e93c-4877-876f-ca5322dd047e,13703,12771,932,True,8,1271,1379,-108
d5fd0292-6ad3-4d11-b22b-76bda3b22cce,12686,13980,-1294,False,2,1515,1418,97
d5ff2173-566f-42fa-b803-55697df8cb9e,13005,13086,-81,False,4,1534,1498,36
d60e57f8-4f24-4c53-8102-25baa5f32491,10722,13225,-2503,False,0,1159,1097,62
d612d7a5-3f00-4e8b-8abb-11eb6345a450,13250,13278,-28,False,0,1452,1463,-11
d6139663-dca9-48c7-81de-31a3da1ee0bd,12254,13251,-997,False,2,1398,1546,-148
d61d9e42-45d3-4742-a293-8f9f8529447c,13175,13024,151,True,3,1712,1313,399
d623bd2a-fcb7-4833-a5dc-6b594b32a03a,11928,12098,-170,False,2,1479,1226,253
d62c17ba-173d-47e4-bad1-31fef6751c92,13514,13135,379,True,9,1457,1480,-23
d62ded4c-b012-47a2-8e6c-1bda5650a8f5,13096,13674,-578,False,0,1489,1500,-11
d6301fcb-d9b7-4094-bf40-2d9fb6859ade,15076,13731,1345,True,7,1512,1499,13
d6393adb-0043-4eef-aa27-01977d6b03b4,14333,13063,1270,True,6,1603,1592,11
d63ce122-7933-4892-a8c1-4a254fa1bb05,13036,16391,-3355,False,0,1707,2118,-411
d64e55e1-5eb6-414c-8c20-62a23358aa61,13571,14294,-723,False,1,1735,1656,79
d65c7ca7-b1a0-4f86-91a9-7d91d7a35c5a,14563,14950,-387,False,6,1861,2072,-211
d66ad71d-680d-40d8-a078-e57644d4d1dc,14293,14523,-230,False,3,1745,2225,-480
d66bae1c-6d92-4ff4-b93e-0cec88950aa5,15274,13265,2009,True,9,1045,1399,-354
d66bc021-29c0-4bbb-ac8c-bba5e19906d2,12994,12973,21,True,3,1547,1471,76
d66cf4cd-adef-4795-ac6a-9546db48283e,13273,13110,163,True,7,1409,1433,-24
d66dbf2c-085c-4e2c-9b46-999cbe1de221,13205,11743,1462,True,3,1689,1174,515
d670e4b4-1817-40a4-9d81-5a4c85121838,14970,13145,1825,True,8,2270,1216,1054
d6733199-cf26-4070-bbc3-33e34e1c306f,12689,13883,-1194,False,4,1588,1158,430
d67d1278-744c-417d-8cab-18356eb3ced7,13057,13200,-143,False,0,1580,1300,280
d67e301a-0d94-43ef-b9a6-b8f721bda3a1,12340,13042,-702,False,2,1818,1482,336
d68f4f29-ceab-46e8-a49a-fa05515c9ddd,13596,13065,531,True,8,1672,1684,-12
d69aa50b-cc2f-41f6-a729-666ff2953bec,12860,15129,-2269,False,2,1635,2722,-1087
d6ab9744-c8f5-4f2b-9683-8a3a39ba986a,13107,13829,-722,False,5,1446,1278,168
d6afc73d-6b16-4eb0-bec4-712439159a2c,14470,12540,1930,True,8,1448,1423,25
d6b21110-4a35-4d4a-a629-de8940cf6ea0,15256,15167,89,True,5,1451,1371,80
d6b93eb4-7b67-40c6-8d15-7f05ed4deb0b,12850,12437,413,True,4,1221,1533,-312
d6b9dd2b-92b2-4f90-a4c1-9462998a215d,12590,13315,-725,False,2,1422,1425,-3
d6bbcfb1-91e0-4c16-8ff6-50eeae11d260,13326,13075,251,True,5,1162,1767,-605
d6bea00d-1475-41bd-9079-1cb765517d98,12322,13970,-1648,False,0,1471,1506,-35
d6c342a2-191b-48c5-8a34-a7a1baa8eaa3,11853,12261,-408,False,4,1081,1699,-618
d6cd1235-662a-49af-8a25-ff8ea9a00d3a,14065,13918,147,True,3,1465,1416,49
d6e11be7-7c7c-4378-b2bb-ead45e029a61,13712,12674,1038,True,7,1529,1466,63
d6e1cc83-be71-46c0-97e6-e8d04efd2c60,13973,12641,1332,True,8,1437,1546,-109
d6e82ee3-5155-4610-97ca-0be2832605da,14303,12760,1543,True,7,1800,1346,454
d6f0fdb0-f5e9-4445-984a-c4354ebf70bd,13456,12897,559,True,7,1595,1616,-21
d6faa3d1-b0b1-4560-8970-dc67b4880cc3,11649,14838,-3189,False,0,1100,1807,-707
d703507b-04ad-42d1-946c-2562144abab8,12330,14515,-2185,False,1,1257,1585,-328
d71105db-e95a-42db-a2e3-df0cab76749e,12222,13594,-1372,False,3,1020,1962,-942
d7136b7f-9c0d-4610-bb95-b636ee2f2b7b,12359,14678,-2319,False,0,1184,1855,-671
d71d205e-668c-49c5-9e80-38449f35a1e0,12061,12621,-560,False,4,1425,1265,160
d7248114-47ca-43e1-8797-607950b1ca80,13390,13100,290,True,6,1235,1341,-106
d724bbf8-0ae3-42cf-993b-00bf63792140,14473,12027,2446,True,8,1732,1384,348
d7294690-19f6-47ae-87ad-16b5432ccad3,13815,12807,1008,True,7,1362,1580,-218
d7326fb5-e4c8-4920-a332-644ae625f712,13166,13886,-720,False,3,1626,2352,-726
d73672be-9b59-42f6-9d38-da4408e623db,12513,12974,-461,False,5,1530,1541,-11
d73987fb-9059-4f8a-8473-53c071612435,11534,12237,-703,False,1,1513,1387,126
d74665f5-1238-4fd0-b411-501c79931a4b,15228,14504,724,True,8,1367,2130,-763
d749959d-44a3-4343-b65a-3e0ea5544c7a,13268,12470,798,True,8,1617,1436,181
d74a94fa-862f-4c2a-aedb-41304ae90841,12719,14425,-1706,False,2,1372,1609,-237
d74ef0e4-007c-43c4-8e9d-681a7e4565cd,12612,11393,1219,True,7,1387,1204,183
d7524dba-3024-4db3-9300-15ed002fca8a,14128,12804,1324,True,8,1535,1447,88
d76216ec-2ea3-45b7-98f3-f76349716711,12668,13547,-879,False,4,1281,1310,-29
d766ffa6-d06d-4cf2-8bd1-20a3902f7f81,13239,11935,1304,True,6,1702,1464,238
d771250e-d45e-4ced-a92a-2142b1dd9560,13806,14022,-216,False,0,1846,1636,210
d7776dca-7318-4abb-8a03-5db092f10b0e,12691,13281,-590,False,1,1446,1833,-387
d78a3a07-4662-44b6-afcc-991d7cc62bbf,13369,13725,-356,False,1,1979,1663,316
d78d7261-849f-49db-af29-fa16675d21ed,15016,13204,1812,True,8,2002,1692,310
d78e21b5-d911-46db-9335-246fc24922e0,13841,13140,701,True,6,1340,1818,-478
d792cdb7-79c0-45d2-b2f1-601246b03a9e,13731,13064,667,True,5,1321,1482,-161
d795519b-ec01-4afd-b8f8-04d8c69d4ad8,13812,12417,1395,True,6,1231,1482,-251
d7a758d9-f6bf-4d99-9d8d-52503e896da4,15466,12951,2515,True,8,2214,1378,836
d7aa0d5f-e3a5-4c34-91a1-ac26d02198b3,13275,11938,1337,True,7,1456,1690,-234
d7aeea0e-6206-418a-ad84-743a6fe94db1,14746,11987,2759,True,8,2322,1205,1117
d7b26a09-729b-4e1d-a6b1-fcd1941379f5,13199,13199,0,True,3,1666,1487,179
d7ba9e1f-b003-482c-bcb2-9d1bd9dd775d,12659,12679,-20,False,6,1341,1623,-282
d7c7ea26-241c-4380-bc4a-2bc970e3c358,13541,13481,60,True,2,1350,1626,-276
d7cf8ea0-277b-4e73-8599-4e74b7c58c74,13158,13377,-219,False,4,1554,1337,217
d7d74deb-f02a-43fa-8094-e27722fd440a,11329,14395,-3066,False,0,1209,2087,-878
d7db90fa-0482-46c4-9450-4426a045031f,12872,15951,-3079,False,1,1313,2830,-1517
d7de75b2-8a3f-4de2-bfab-88808e43b65a,12266,14329,-2063,False,2,1688,1441,247
d7ec1bc7-425f-41ee-bebc-00e8d23b32be,13865,13764,101,True,4,1664,1518,146
d7f3d4ae-51bd-443c-8344-744499c1a503,13881,12254,1627,True,5,1587,1307,280
d81e35cc-4a0b-4200-ad18-7689c7bcffb8,14233,12898,1335,True,8,2450,1534,916
d821acb8-a319-430b-8eaa-0e2e35b9d9f3,13512,13774,-262,False,1,1724,1442,282
d8249a8d-bbd8-447f-bc37-6353fd75cf18,12745,13330,-585,False,0,1392,1421,-29
d835d587-8728-4c49-a5d3-12700f172cff,12227,13682,-1455,False,0,1383,1063,320
d8479e91-5933-4be7-8e16-b605162cad05,12178,11980,198,True,7,1261,1442,-181
d84b96a6-6ed5-470b-b694-fe5808342e5d,13533,11985,1548,True,6,1636,1369,267
d84f65bc-c2e7-41be-bf3c-4486041a68a0,12585,12581,4,True,3,1310,1548,-238
d855f1cd-7470-4dba-b17e-fdb015307b3f,12990,13650,-660,False,1,1483,1729,-246
d8584904-0c30-48e6-ae0c-cdbe141b489a,12768,13413,-645,False,3,1765,1231,534
d86003d7-83a8-404b-bef1-5112cf2e5c4d,12506,12905,-399,False,6,1214,1433,-219
d8729ed9-a058-41b7-bce0-6bc7a354a559,13247,13478,-231,False,5,1415,1646,-231
d876f17e-e668-43d2-a146-7d331f3eb5d3,14373,11685,2688,True,7,1425,1337,88
d87a31ff-1fda-44cf-8025-dd5f6ff1d49d,13419,13520,-101,False,2,1665,1362,303
d8854b11-ce40-440c-912c-a3c01a89bd96,15238,15625,-387,False,6,1453,1501,-48
d8875177-066b-48af-9204-d66be99946fc,13016,13705,-689,False,3,1783,1668,115
d88a8019-2fd0-42e3-a1ea-24196766dac5,15635,13507,2128,True,3,2102,1789,313
d88d5552-7f0a-4117-a3ca-59c553930453,14806,11654,3152,True,8,1867,1112,755
d8936f6d-ebf6-498f-8d34-2af17f55e849,13609,12892,717,True,9,1310,1415,-105
d8a00532-d47c-47ba-8aef-233a0f1879e3,14409,13017,1392,True,5,1553,1678,-125
d8bcdcf6-bb87-4bce-8847-b7877e05fb1e,13937,13282,655,True,8,1741,1349,392
d8c35d40-3d62-433e-b92e-0088283569da,13082,13494,-412,False,2,1628,1599,29
d8deb9ec-f6a4-47ce-b161-c90de9a05901,12782,13205,-423,False,3,1354,1545,-191
d8e135f2-56f3-49ad-b618-430d0238ec99,13697,12738,959,True,6,1368,1414,-46
d8ec0c19-cdda-4a41-9957-cf8ea7a17c38,12964,13630,-666,False,4,1639,1524,115
d900933f-c9aa-4345-abf1-9778868b4ba1,15191,13567,1624,True,8,2096,1428,668
d9044206-f18b-4bef-8b12-309c380f440b,14062,14407,-345,False,1,1419,1291,128
d909799e-3ceb-49c2-9339-476381e997b0,13824,12750,1074,True,7,1374,1523,-149
d91199e5-f09b-42c8-a59c-fd2ab43f2f1f,10894,11577,-683,False,2,1339,1273,66
d91525d9-7425-45cb-be00-7bb9f5a368a8,12391,12904,-513,False,2,1184,1549,-365
d9162366-db96-4645-b722-cb75a62cbf3b,14298,12665,1633,True,8,1665,1420,245
d91c3d59-ab0e-419c-a805-038ee17d0716,14611,13785,826,True,5,2213,1672,541
d9213427-07ba-414c-85e1-e121156e2d9e,14050,13760,290,True,3,1741,1633,108
d92348e9-f3fb-4923-98f7-cbede638b7fe,12659,13876,-1217,False,2,1369,1932,-563
d923d887-3fe7-4e72-bcc0-6775a71da942,12784,12947,-163,False,3,1357,1334,23
d929912e-8cc2-4c96-bac1-d90646df6f41,12435,11796,639,True,2,1918,1018,900
d941ba43-da91-46a5-a0b7-56737969d39c,12046,14196,-2150,False,1,1158,1135,23
d943db05-e67c-4965-bce7-73c2249c081b,14333,12874,1459,True,5,1918,1368,550
d94654a1-c1b4-4cac-9166-56659392ba91,12502,12648,-146,False,0,1443,1264,179
d94d51cf-9a66-4917-977e-82dabc05e21a,13001,12869,132,True,5,1231,1730,-499
d958ec41-527b-43f2-b133-7207df180b0d,12609,13862,-1253,False,5,1737,1974,-237
d9669122-d291-4396-a912-e75c612c2fe2,12785,11444,1341,True,5,2456,1144,1312
d97187b2-bc19-47a8-8ebe-eba7a1f4ef8c,12204,12057,147,True,6,1363,1563,-200
d971fdd2-2247-4380-9c38-897b738415d3,14382,13778,604,True,7,1602,1706,-104
d9891600-bc6d-4a3b-932c-b3c3b2e8b553,11928,12003,-75,False,1,1488,1386,102
d98bb1ce-819f-4027-8a09-d1c204e12fc6,11401,12443,-1042,False,0,1240,1265,-25
d98c18c3-225a-420e-a8db-62577edaddb9,11661,12203,-542,False,5,1080,1214,-134
d98cf942-53c9-4e82-bb0c-eda5ac23e25c,14280,14993,-713,False,2,1326,1747,-421
d98eaf8c-1818-4c2e-a157-7494a78236e7,13911,11381,2530,True,8,1182,1382,-200
d9aa2a05-a7ec-49a7-a4fb-aebd781cd5be,13431,12877,554,True,8,1565,1510,55
d9b1b12c-ab51-4de4-a2c7-d336f556031d,15737,12617,3120,True,8,3058,1684,1374
d9b72b88-4f6b-4779-af33-9ecf25a4b8d6,13647,12823,824,True,8,1284,1412,-128
d9c8ec85-fb6c-4331-9cc1-9129db693127,14754,12914,1840,True,7,1609,1843,-234
d9d27a07-bd59-4962-afaf-12141c8e37f4,13541,13258,283,True,8,1377,1616,-239
d9d9da87-6b5f-4c51-a9ed-9332799c305c,13875,13295,580,True,8,1454,1544,-90
d9ea0823-8a06-4b5c-b1ba-1ade8ec68969,12271,14332,-2061,False,1,932,2698,-1766
d9ebfe07-fd55-44e0-82ba-a6738b3f055a,14743,14316,427,True,3,2567,1995,572
d9ec06ba-7bac-466c-8c9e-fd83761f2db4,13617,13933,-316,False,5,1669,1371,298
d9f321b2-d784-4857-9213-bc19160f0b64,12646,12205,441,True,4,1538,1332,206
d9f596ac-742d-4ca1-b162-0649945ae4ba,12206,11894,312,True,4,1782,1483,299
d9fc8b8a-d6a4-4811-9803-67ca7855322f,13272,14769,-1497,False,1,1455,2827,-1372
da0293c9-cca5-4336-8b70-745baafc2caa,14260,12319,1941,True,7,1539,1609,-70
da0442e2-ad99-4ca7-bbb3-bea0d8051029,15108,11915,3193,True,8,2911,1099,1812
da055eef-64d0-4cd5-bda6-2975c01d77d1,13038,14394,-1356,False,1,1385,1634,-249
da0734fb-d084-4d38-a9fc-78bd71a6de8d,13371,13009,362,True,8,1630,1294,336
da079335-1257-4b29-96b0-d0399ba56c5b,12758,13931,-1173,False,2,1327,1866,-539
da0b573c-75a3-4044-8c28-742129d10f1f,12859,13248,-389,False,1,1567,1457,110
da276008-db0c-48fe-92c0-f3ed08117434,13003,14020,-1017,False,7,1013,1770,-757
da2d5a37-4aa3-4ccc-9f8a-6db4b7ed157c,13988,14054,-66,False,4,1503,1514,-11
da316d1f-4349-4662-beb8-af0d0aece806,12993,13647,-654,False,1,1495,1509,-14
da41518a-0a0b-4733-8f68-12e693cadfb2,13696,13905,-209,False,6,1591,1533,58
da475e68-61a2-478c-b8c1-db3cb094ad4b,12208,14188,-1980,False,1,1182,2722,-1540
da504157-9677-4694-98de-22093aaee683,13032,14489,-1457,False,1,1392,2090,-698
da51d6e7-68cf-4387-b45e-e43d9c585079,13288,12631,657,True,7,1613,1327,286
da572b76-29f0-475e-8fc8-c289829dc17a,13349,13249,100,True,5,1599,1476,123
da5ba7e6-1e10-4b22-a5f1-728a76c31144,13590,13552,38,True,2,1657,1597,60
da6cadfd-f19f-4072-b945-fbdaf274dee7,11675,11265,410,True,8,1332,1245,87
da7634d8-611b-4a8b-aa3b-bf9693a117f9,12870,13013,-143,False,3,1202,1503,-301
da866667-3163-4cee-99b8-9aa2e75cab25,11272,11328,-56,False,6,1106,1231,-125
da8de63e-9f7d-42af-aac6-f3895140a90d,12059,12544,-485,False,1,1258,1381,-123
da92115d-72ca-4c6f-8b24-2be0f88c88f3,13352,12980,372,True,4,1450,1575,-125
da9a6af9-d8df-4f35-b2d0-73401510b783,14068,13011,1057,True,8,1512,1359,153
da9c2bec-4b60-4861-8bf8-3b2e25dc9e26,13226,13918,-692,False,3,1478,1338,140
daa4c394-14cf-4e70-92fb-2619c8d7fc6e,13898,14017,-119,False,6,1907,2229,-322
daab6543-3342-4dfc-9ade-25c44e78e7db,10846,12594,-1748,False,1,1394,1374,20
dab2dfa1-89bf-46e8-ad40-cbe5f744e869,14486,13975,511,True,7,1292,1351,-59
dad357f7-379c-48f9-a17f-e1993df01c40,13650,13027,623,True,7,1696,1360,336
dad97fee-20f1-4207-95ca-c49f8641b2c1,13302,13499,-197,False,7,1248,1751,-503
dae3c32b-cd85-4259-a620-62dc079f4993,12846,11541,1305,True,7,1497,1164,333
dae46a78-0362-4d15-85ab-7b7903cd8810,13856,12473,1383,True,7,1540,1411,129
dae77c51-e0a5-4765-8bdd-2541070d871d,13749,14106,-357,False,5,1500,1757,-257
daebbfb0-594c-4828-aaa7-18303c352304,12411,12653,-242,False,1,1050,1236,-186
daf84d65-6083-42a5-9a06-86dee231411b,12493,12941,-448,False,2,1444,1591,-147
daf9e450-ebe0-44cb-a3d0-471a566d8870,13723,13346,377,True,8,1247,1435,-188
dafa4d8d-e67f-418f-8f4d-139c097cb9f1,13869,12588,1281,True,8,1628,1256,372
db036a9e-d123-4433-a1e9-b113b4197c13,13106,13528,-422,False,3,1532,1520,12
db187163-6791-4cff-8656-3fe7c96b82b2,13026,12885,141,True,8,1306,1564,-258
db24f812-09e0-4b50-ae7d-0851de8d1db5,12241,11103,1138,True,7,2164,1135,1029
db2a01eb-c287-4c07-8562-6a56bd555796,13061,12312,749,True,8,1291,1693,-402
db2c2f92-e9da-40d1-a61f-cb0a30d09894,14555,14301,254,True,7,1991,1629,362
db2cf98d-a55e-4e28-9702-d7363fad2ebb,12418,13436,-1018,False,0,1325,1354,-29
db2ef815-65b7-422d-9fc6-26bc9925922e,13241,13059,182,True,8,1448,1430,18
db367b5c-ca06-4f98-9386-9931f0cf8c4a,15169,12901,2268,True,4,3026,969,2057
db3a009e-e6e4-4b13-9aca-3cdd424227c9,13557,13794,-237,False,1,1987,1157,830
db3f1dc8-2853-4906-a314-fe62c38d6df8,13155,13262,-107,False,7,1522,1855,-333
db4793e6-ae75-4728-bc38-51a703d77807,12207,12761,-554,False,2,1294,1385,-91
db60d8b8-a4e2-4a81-ad57-0b2bf29a9844,16123,11232,4891,True,8,3525,1064,2461
db6288ae-8719-4130-895a-d9b17d71564c,13862,13347,515,True,6,1647,1574,73
db69a65d-ef1c-4968-9d48-17fe3d27ea19,14413,13902,511,True,2,2626,1834,792
db6d3d58-8239-446c-89bb-b1ffc698fc4a,12070,12589,-519,False,1,1280,1488,-208
db6f8656-52f6-43f3-ad35-4dee17324d5f,13266,11328,1938,True,10,1892,1453,439
db81087c-f5aa-449d-86c6-53a432c1e31a,13480,12951,529,True,6,1482,1581,-99
db89b3b6-5196-40e0-bcff-bda2726c4bae,13296,14795,-1499,False,5,1059,1816,-757
db902781-bb7f-4635-b46e-e684afa76edd,12694,13197,-503,False,5,1246,1442,-196
db91e8cf-5efc-44f8-a445-984ce6e12310,12220,12936,-716,False,6,1343,1458,-115
db9b9408-6d49-4fe3-aaf2-ec1a44a0943d,12351,12598,-247,False,4,1390,1331,59
dba592c3-a43c-408c-ae09-a52df4908554,13110,12916,194,True,8,1256,1500,-244
dbaa5678-f974-4ae5-a418-ac063ccf9f7f,11530,11812,-282,False,1,1193,1441,-248
dbb8fd3c-baf2-4ff1-baf0-511974870e81,13268,13805,-537,False,0,1695,1621,74
dbbe0ab4-15a4-43b3-8a70-9e87daeb6a69,12866,13486,-620,False,1,1654,1334,320
dbc5c2f8-e7fd-4e2b-b3c6-f1777f42c2f2,13810,11903,1907,True,8,2343,1114,1229
dbd2bb82-0830-4188-9d88-040a8b5d14cd,13430,12567,863,True,8,1440,1188,252
dbd345fc-6359-4504-8526-a01245cb46b2,12851,13173,-322,False,3,1564,1590,-26
dbd527b0-bdc7-4b8d-aecf-539910234121,13065,12764,301,True,7,1224,1442,-218
dbdb8823-971d-4a29-9054-eac324600d15,12388,12690,-302,False,4,1375,1694,-319
dbf3e2de-cbd4-4fae-81a4-d84ef013b51b,15043,14488,555,True,8,1659,1306,353
dbfbaa72-43a8-4ff5-a5e9-c2ed442a5adb,13605,13553,52,True,2,1531,1504,27
dc0131d7-5aa6-4e08-9e2a-229e4249ea39,14197,12808,1389,True,7,1337,1325,12
dc023755-e5a4-4cb4-9072-629979e5ebf0,13742,12848,894,True,8,1785,1294,491
dc0413ac-c431-4e20-906e-77b6787e1469,13186,13621,-435,False,4,1339,1425,-86
dc053d0b-db83-40c9-9905-7c699fe53601,13713,12482,1231,True,8,1868,1222,646
dc084413-5b9d-4da0-ada9-04a7bfcdad22,13828,13342,486,True,8,1245,1506,-261
dc0c0532-1e12-4cc8-bacc-f65f05c2b4de,12360,13295,-935,False,3,1400,1214,186
dc14acd4-cdd7-4501-bcd4-152a129be8fe,13510,13855,-345,False,5,1472,1825,-353
dc1d24a7-5452-46db-8109-8b06449fb57a,11668,12148,-480,False,2,1508,1242,266
