game_id,bKills,rKills
7a10fde4-4e08-4168-b49b-f03b0335e992,1,1.0
7a128592-4f65-44b7-8599-326b474044b5,7,1.0
7a14555c-780a-43d2-8c91-efdcbbeeee13,2,0
7a2e942e-8447-41d6-8749-1490da83a67c,2,1.0
7a3568f9-ea26-4805-b292-6059e6c4127a,1,3.0
7a36aa86-352a-4132-a0fe-f7f429e720d4,1,1.0
7a3d4dda-8516-4326-b471-28300550ffe4,2,6.0
7a7fde93-6164-4960-9ac5-dc4ee83d0b5b,3,4.0
7a7ff7d7-bdc1-405d-a10c-947b60cfd265,1,4.0
7a838deb-313e-4341-a351-dc074d8a35f2,2,0
7a8d1d2e-a042-4980-8e91-477a269d6658,4,1.0
7a98005f-de43-4cb1-9000-138846c0c4f2,2,1.0
7aecfa77-04e4-4c82-bb56-e4ffeefe819c,4,2.0
7af73135-5522-4040-acf6-a55869136ddf,1,0
7b06d8cb-4694-4f89-9020-5cb643502e47,1,6.0
7b202595-9b85-44f8-a58e-c6249e3499d0,1,0
7b24f476-308d-47b9-8ea1-1d96df560660,1,1.0
7b5696c4-eda0-4366-85cf-92995c0923cf,7,0
7b7b5174-8645-4d2e-9fa9-c96a75927916,4,2.0
7bc212b1-4e07-4ca9-b8fd-1903450e1d7c,2,0
7bd5d8b6-cb32-4128-8d1c-3821459e749a,3,2.0
7bdfdc9f-8a17-4bfe-9df0-579f9b306142,3,0
7bfbcdd3-eace-4e46-a926-1321e5df9b59,1,2.0
7c2c8a4c-b2a7-4d13-b97e-dca0dc0c933c,1,1.0
7c57275c-a019-4add-92c7-0b01f24e1a3d,5,1.0
7c5a337a-165b-4917-b5a1-7f49b7e2844c,2,1.0
7c8cb96f-2ff3-465c-8401-dd7b7b0636e5,1,2.0
7c974027-3dc1-4c26-8225-e200f07acda1,1,4.0
7ca4c354-5d0d-4ccb-8a38-d8c1e8fab3d6,1,0
7cc89f7f-657e-4a7c-9aa4-ea0b1e744f3f,4,0
7d2ef259-2d32-474c-a8d3-2c35bf52d0bf,2,3.0
7d2ef6dc-03ab-4a80-b7d9-6e93dd7696fe,1,0
7d47ec77-5148-4e8f-b3e2-ee61182cae33,2,0
7d4bd731-edbb-4f07-8dad-0d55e3dd6465,9,2.0
7d912ebd-5eb0-4274-a364-5fe1878c427c,1,1.0
7d99eeee-eb1d-491b-aab7-dfa921d5daf0,4,1.0
7d9e9573-d3d1-4bd0-a897-90f2409684a7,1,3.0
7db857d9-ed22-4eba-b108-22a290085db4,3,0
7df2a916-da57-4f89-8d21-1bbc2ae4ca50,3,3.0
7e09bdd7-adad-4da9-93d7-bac131ee0545,2,0
7e3d1f7f-ea0e-4c70-8473-cc98d5c6d3e5,1,1.0
7e8c5b0c-348b-4069-90a0-41ad50738b99,1,3.0
7ea2753b-0738-491f-89d2-327dbb6296d2,4,1.0
7eb35b9d-9177-4de8-9f4c-195e78ec0334,1,2.0
7ebde4e0-2cc7-4682-9ffa-0164a931b7d9,1,0
7ee88226-9130-45bb-b42f-f597e83edb55,2,1.0
7efc5340-9015-4cd0-9606-7c34cc375556,2,2.0
7f1c26a1-2d54-4cec-a40d-c5ad308cc8c6,4,2.0
7f4a2815-c2db-4185-ac25-d259e919c14e,2,0
7f5a7358-3df9-4fdc-84c5-ec8676370863,3,4.0
7f5f45a0-bfc1-457e-b79f-dd45149dc0d1,1,2.0
7f921f83-73df-4575-9628-114abbc11e55,1,2.0
7fb80d93-daff-423c-be44-d4a19e24bb5e,4,2.0
7fbacd6d-640e-4c32-b02e-1eca937a5b7d,1,2.0
800ccc7a-e459-4317-8b49-ab6a3fdd22e4,2,1.0
800f0a37-2fba-45aa-9118-3184a28e810d,2,1.0
804c2082-ae89-4498-ac32-59750ebb5c85,1,1.0
805e300e-ac39-4d26-8880-be531c622959,4,4.0
806160b5-7d1d-49fe-8823-3914ee7dd366,1,2.0
806aead3-c696-4919-b2b5-59b701a3fc6c,2,0
8080d0b0-a382-46ff-9f23-5abd87c3c1fc,3,5.0
8091a84a-4a11-4e3b-a0b5-b277c9f9b45e,2,1.0
80ca07e5-d1b2-45f7-b2ea-7f9604dddf59,2,1.0
80de2f68-dc30-49dd-8ed6-e77b04543dfd,2,1.0
80eb32bc-9aa1-4347-b5ad-fc9406d17748,2,1.0
80ee59ca-0cdf-49f8-b9ec-4c51c0125cc9,1,0
80ef9c81-885b-40f1-9e8d-c56a858db66d,3,4.0
80ff5b62-19d1-4fed-be47-002460235763,2,3.0
812483f3-5530-47f7-95b1-1010f0591159,3,0
81316e78-51fc-4cf0-9f1d-df081a854f01,1,1.0
813aee87-bcab-4f66-9c76-11d0e4341acb,1,0
815c46ba-1145-4510-9ff2-611ffd99070f,3,1.0
8175eb7b-c3a0-428c-a846-daca833217eb,1,1.0
81785e25-4b93-4374-b6f1-ee4b04b699e5,3,0
8179adf9-bd46-4d72-93f8-e3c2dc5a3f5a,1,1.0
81accb07-d66c-4a70-b06a-7850a7dc56f1,4,3.0
81b81d8a-365e-43df-b177-cda08f2dfae9,1,3.0
81ceb581-3511-4116-b5ee-00c9e7c4ce37,1,2.0
81d65be3-a549-49e3-ad92-0430d4b2a494,3,3.0
81d6929d-1952-4049-b78a-b9e15b36c325,1,0
820627aa-6af4-461a-827e-e81d4e079f85,7,3.0
8207c910-5eb5-4f28-96b8-f7f7c59f9863,1,5.0
820d1ace-2665-4283-95bf-44d480bcb3ed,2,1.0
82203395-8b52-4ae1-8375-45dd8fc11757,1,1.0
82215221-5bfd-4ea4-a4f5-abb3597723cc,2,2.0
822a0dd1-6a26-468d-a4d2-4a35ff936ca2,1,3.0
824fca81-6ad8-4961-b86a-c0f2fdbf154c,1,0
8257fb0e-2790-4922-94bd-b5e8768dacb7,7,2.0
8295c19a-59c4-4790-9f64-1e8e4e683355,1,3.0
82aa7718-0aa1-4d95-be61-a6ca94f47021,3,2.0
82cec91b-a193-4675-9949-f4aeb13c1452,1,2.0
82dc1bbb-7015-42f4-b865-ad3eaeb8b133,3,2.0
82f58085-c033-4009-9d19-94ca759dfc87,2,1.0
83088320-2921-4f67-8da0-9baba01f2bf0,5,4.0
83225646-44fc-4b24-b429-fc5f779bd968,1,0
834c3fc8-85f7-4af3-8cf6-dff469a4271d,2,5.0
835d6246-c7bf-4b53-90d6-12c2b816d037,4,1.0
83752254-2396-484d-9e0f-f91262c7dcec,1,1.0
83c14985-801f-4372-8fc4-41253da6aa34,1,2.0
841a440a-228c-4d2a-b2b8-0fc3b6b36066,1,2.0
841c6746-859e-4034-a722-7687e0d0d4e7,3,6.0
8433725e-ab66-45cc-9be9-21b050c3eee2,1,2.0
843e95f8-2b29-426e-b179-92ad2cb94b88,2,4.0
8458130b-9f95-4588-af8f-b952570266b1,3,5.0
845cbabb-3014-4ecf-899e-03cab8456749,2,3.0
8462df81-56f9-4ec8-8cbd-58f7bcad59ee,7,2.0
84726e9d-a86f-4fbc-9a72-c2d249725607,1,0
84775d99-68ce-4d35-a48f-7ed1e0caf60c,2,2.0
848ccc89-a008-4a33-8313-06be87a0633f,2,3.0
848f9a90-9e59-4dca-a2db-2d8a50917698,5,2.0
84bdeb8d-25a7-43b7-bcb4-ec4559e1c5f1,5,0
84e4ad3b-d62a-4ad1-88b0-0d09f5622b2e,1,1.0
84fc580a-8962-4166-a86b-e07450e5f237,2,3.0
851cc14e-9d23-49d9-8d7a-ab389f6b3406,2,0
8552b9f2-35c7-4cfc-bba1-4a49640658f1,1,0
855649cb-11eb-4070-8729-543f521b4b68,1,2.0
8569643b-ca02-4dbf-b6f5-f1941a1b812c,4,3.0
856c106f-8f32-4da0-bcb6-4b07597087e7,8,7.0
856d128a-25a1-424c-89d9-08aa7c36638b,1,0
856d2191-b68e-4c04-958b-e9225bb9be5d,2,3.0
85793bc9-f86b-456d-ad7e-d80085756f01,3,8.0
857984d6-3ce7-4590-a9f2-e2b289f9f7b3,1,4.0
857d16b2-0611-4cb7-8db6-72df1dbd1f26,4,0
85a77e96-b6b8-44ef-9d7e-c62286f44b69,1,0
85b1a148-34bc-4fa9-892c-49efa85172dd,2,4.0
85c8ba3c-5204-4d9c-9b40-f803ce3c7a1d,2,3.0
85cb9796-a0fb-4b05-b903-28c4e49dc08b,1,2.0
85e24a8a-628d-46cb-b08c-f777da3319ef,2,0
85e558cc-8abc-4b45-af5c-e6d0fb3fdec7,5,4.0
860a7af5-313c-488d-aeaa-70257b061622,1,2.0
8611b865-b8a1-4678-9241-34770aac371c,4,1.0
861f0864-1bcb-474e-b439-40907ef68432,4,2.0
86311ed0-0ed2-4488-a73e-9f7e33afc1ca,3,4.0
865b5d78-0527-48fc-9ea5-5eb8e72003ad,4,1.0
866abbe2-da4d-4e4e-bb6c-77c0ae2d18b5,1,1.0
867df8b3-ce52-422c-8da8-92c2277c557f,2,1.0
868ab2ad-3f02-42c4-beb4-f0ad64889b5f,2,3.0
868b3673-9293-4a46-883a-574de88981ed,2,1.0
86912791-688a-40d9-b3e6-0f8edcf04312,4,3.0
86b24daa-ed8b-45f7-9de3-843b554d2b9a,2,0
86ba21bc-70af-4902-b46d-7c8888dbb48a,4,3.0
86c6ea85-6db4-4461-8cf2-372012740236,1,1.0
86d10585-691a-4829-a172-887c74629748,2,0
86e9a0a3-9501-46fc-8ced-23665ac8ab0f,1,0
86f88214-0d10-4b2b-afc6-42605a303c25,2,4.0
86f8d2df-a005-4edc-845b-803520b55afb,5,3.0
87165634-ba8d-441a-88de-d91d6e191551,1,1.0
87239a0d-afb2-46d5-967b-beca3f279459,2,1.0
873e324e-79b4-44a8-8f07-3cfe72e5ca85,1,8.0
875cb81e-ff3b-44bb-b964-9bb1794d5288,2,1.0
87a1f0f1-29ac-4865-9cb2-19abfba3684f,1,2.0
87a82df4-0b8c-49e2-bbc5-68a905ae9a03,1,2.0
87dbca14-18e2-4d6e-991c-37a9d28dc80a,2,0
8808cafd-3089-4b2b-9237-89d376e730b4,3,0
881ca41b-c6ae-4e0d-800f-6c6f834783ff,2,0
88271f9b-378b-4a75-af48-a076626ee589,2,3.0
8834e920-98a8-4ec3-b318-4efa1a00758f,1,2.0
886c2510-950d-42c3-92af-04b52e7cb715,3,1.0
8874d014-36df-4d0d-83c0-ab2d1fced544,8,0
887a3c25-3d35-4d7e-9f54-50d5f10bbd8d,3,0
88e28243-3c5b-4d7a-9c6d-72b6df5ad577,2,4.0
88f45e2e-c851-4296-8236-13d7704ed506,2,3.0
88fe7522-aa37-43e8-ad27-48a33f4a4277,2,1.0
8906c801-d6f1-4111-a39d-7e0d24af5968,3,2.0
892099ed-aee1-4e40-8781-fbd46b033650,3,0
8939fecb-f563-4891-8068-946d390f5f62,2,2.0
89588218-f733-475b-a927-b06614df0e13,3,0
8967c039-be1d-459c-8d7b-82546867a686,3,2.0
898befca-4aff-410c-9ea0-330970f1827f,5,1.0
899cc0f5-66a1-4f94-97ab-abd46fb298ca,1,3.0
89aa0c74-2266-4e97-9b51-db1c57659943,3,3.0
89d3f69e-49d0-4fee-a8bf-abd143a42986,3,1.0
89edfa7d-4068-43d4-80b8-756153ddc838,1,6.0
8a2ced95-3f96-4e4c-a86a-e2e62acd24d9,2,0
8aa96033-2b5a-4fac-a9cb-886578b08947,2,0
8ac54a25-1c7e-4b0c-8daf-e3b584df969d,3,1.0
8aee20c1-3126-48f8-a8f8-cf63d6bca7e1,1,4.0
8afa068d-82ac-4e62-bfaf-418e1762ccc8,3,0
8b0f54d8-b628-430b-9cd5-f9e77a9a0ae3,1,1.0
8b1ef14d-5105-449c-ae70-9721bf0081ac,3,1.0
8b2c5e99-4f33-4669-ac8d-0529d00d2b05,4,1.0
8b61eac0-3f9b-4203-9b3e-4b6c07d60809,1,0
8b69d8da-d4bf-4889-913c-e5cd48a960af,3,1.0
8b725bd4-8887-45d8-a4e5-1bf42a748722,4,1.0
8b8223ae-c83b-49c6-82a8-adea2572d72d,3,2.0
8b8397ed-1bc6-448e-ac62-2eeeaf8dacee,3,2.0
8b92944e-7881-4993-a2ec-ede4098f0fc2,1,1.0
8ba5fb1a-5e82-4526-915f-69ef83376fa0,1,2.0
8bb5241f-ba14-427c-bad0-4fc8518433f5,3,1.0
8bdff2b7-a684-4a91-b593-768d7e0f5a99,2,2.0
8bee2308-ebfa-487c-ac34-6e222711943f,1,2.0
8c3c055e-2e41-495d-9456-dd914912e553,5,1.0
8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5,1,3.0
8c4f39db-eccc-4366-90e0-4d6b40bf2047,1,2.0
8c5de84b-e678-4625-9911-ff3d276c4a0c,2,3.0
8c9ddbe4-74b4-4c7d-9b2a-11f509ff05d6,1,0
8cb4616e-2341-4b64-b380-2753da939f30,3,4.0
8cca237f-590f-42cd-826f-49b2415cc84f,1,2.0
8ccde2c2-7572-48ac-9238-5f9d0700cc91,4,1.0
8ce3801d-c35d-492a-980c-ff2e0c82910d,1,1.0
8cf9dc44-23c0-4803-8c18-a3c526689ecd,6,1.0
8d031c7d-b893-4446-b63c-119c80f4a7b1,7,2.0
8d0441cf-2963-4cc0-bf76-4e7a76c09983,1,3.0
8d10099d-938a-4f1d-9de4-9443dc28eefc,2,2.0
8d12a6e0-a44a-4934-814f-c86ab80c2a04,1,0
8d202b67-cfd3-4831-a6aa-98b7b7182dc3,3,2.0
8d3db899-2d0d-4665-b55a-4d702e490797,1,1.0
8d4fb6a3-9dea-40c1-879a-1ad750af95dd,1,2.0
8d4fc2d3-47ed-4837-b4f5-3fcadb3fd35f,1,3.0
8d4fce8c-17b2-48dd-8932-13a7476c9d46,5,3.0
8d4fd582-fdf9-4e82-ba74-6dd3f927d0a9,3,0
8d74e033-372b-4336-b297-96579407f681,3,2.0
8d781d21-c89a-424c-85ac-910beccd121f,1,1.0
8d7fdaef-4cc3-4b6d-b2e9-1020b5174e8a,4,3.0
8d8709da-192f-46c4-941f-0f41f270ed67,5,1.0
8d8c885a-b605-4e37-a291-c86e78fd2f97,3,1.0
8d900666-083f-49b2-8526-c4187a2e37e0,4,4.0
8da120b7-c357-41ba-8b15-5b5c84f4f835,3,2.0
8da255bf-fa28-4967-a3d0-4ba6bfc0460d,1,0
8db7792a-a890-4fbb-86d6-1f160a1cd075,1,0
8dbbe9b8-3541-4621-a4ee-5ffaaea06eec,1,3.0
8dcc4963-58ee-49e3-ac60-87316fbf6b37,1,1.0
8dd4f812-8eee-4295-9d30-53f03aaaf6b1,6,4.0
8e0e5676-701b-49d8-bc15-ee67f5c7650d,1,0
8e42578f-c61c-48dd-92bf-17d5aeded3e8,4,1.0
8e45b54f-c1fc-4971-8b70-21401283b2d8,2,1.0
8e6d4431-80e3-4c4e-bf2c-da85dba6056d,1,0
8e6d78f4-3606-4a68-a364-db4282c9f0cf,3,3.0
8e71d671-f85c-4046-a0a4-fded3454a139,1,5.0
8e876019-b327-437a-9c6f-f52d9a32fd60,1,0
8eaa8962-42b7-48e7-adad-cff94fab9add,3,2.0
8eb14b76-79a4-4a13-9d91-a958412d5b46,2,4.0
8eb98b53-5e3d-4d32-bd89-4700b4d27072,3,1.0
8ec26a78-d1f6-44d4-ba2c-79847b653858,3,0
8ed119d0-db43-4ad8-8a01-a9f614b68635,2,1.0
8ee22c01-9a77-45bb-8afe-10ef1470687e,3,0
8ef63cbf-9f86-454f-90a9-f75127bf0c16,2,2.0
8ef9f592-fe57-4e2f-9011-2438c8ff7f01,1,1.0
8f16b25f-1e67-4de0-9f31-4474a9724026,1,1.0
8f311cb2-ca9c-4e66-9247-ffd21b47dbb4,1,1.0
8f3f3f9f-497e-4f6d-8e8f-e65c01d1fa09,1,1.0
8f52a9bc-506e-46a5-8941-e30dd3d5b26b,2,3.0
8f57fe9a-a2f2-4bba-b2f8-3bb175220847,2,1.0
8fa1778e-865c-4300-bfa6-cb185a04f3f8,1,4.0
8fb092d9-5048-4da6-b28f-33f9a4a7cca8,3,0
8fb6ebe7-05be-4cab-94b1-5e0603025a91,1,2.0
8fd599ab-8bd6-4701-8957-6fc2f8375606,2,2.0
8fd91092-8816-4db4-af93-cf1ebc38b615,4,0
8fed4a2e-64a5-4ead-aad0-8801e95dacbe,3,1.0
8ff3ffb3-a84e-44e3-b5a6-cfe47143eada,4,1.0
8ff5a244-3a6d-4e0d-95fe-afa501d4ffd4,1,0
8ffe1a2a-1cf1-431f-b80c-99769c887744,2,1.0
90111a71-b779-40bf-b5c9-2991edea20bc,1,1.0
90188507-ffa1-4a09-8773-bf601afda76f,6,0
9018d414-2eb8-4ffa-90e7-d240620f8512,2,0
905279b4-b081-4039-8e7e-ec81c8371f05,2,4.0
905d6a40-8e7e-4b73-b646-555ad53f172c,2,5.0
9066011b-d614-4ef3-941e-8ba1d2d725a9,3,0
906ed526-edde-40c8-a74a-1e99aa417956,1,2.0
9072091c-e8de-45be-99af-6ae409d6d821,1,0
907ae11d-754f-4b6d-af40-4ae9ffb95b59,4,0
9082e37d-2cf4-4203-a299-8cd7b6c36dcd,1,0
90f877f6-b4db-4ea6-9649-08a348716b35,1,1.0
90fe6b33-e5eb-4e83-98df-90beb4a8b07d,4,1.0
90fefad4-3d09-4a80-9cf0-7ff333ce04c1,1,1.0
911637d4-9b6f-4fc1-b9a4-4460b9224689,7,2.0
91431851-f84c-4ae1-9954-8f531dc416d7,4,0
9199235b-80d7-4bde-aa9c-7fac5ed8d38a,2,2.0
91a125a1-9b91-48ef-bb50-a25d1e5f5434,2,0
91c76077-1fe5-4c4b-82c2-80b97157ad6d,2,6.0
91c9354a-b582-43f7-b1bd-6417452e99fb,1,3.0
9202b139-fe27-4b97-9950-06a053347d05,2,0
92249a02-5e17-4663-8224-b04c727efc47,1,1.0
922a0f8d-ae50-4c76-91f0-6106162d3bf9,2,1.0
925462f6-d464-4ba1-a3d4-b8a5e041d176,1,1.0
926906b0-5a74-4d8a-8f06-63127e9a5fb8,2,0
9269877d-5dff-4c37-88d4-836a549cdef7,2,1.0
927368a9-da5d-4165-8e49-438157139601,2,2.0
927d9795-df51-4bd2-b396-4cce537102a7,1,1.0
9286a239-cf1d-4daf-ac5f-212c47e516fc,3,2.0
928c329e-f345-42e7-afa7-784da87db54a,6,4.0
928d5746-1620-4428-acf6-47d32de237c2,2,3.0
92ddda64-ee9e-4543-a41e-e1bc0818d91b,2,1.0
9304d97b-287f-40c9-b938-559e56ac09b9,1,1.0
934c293c-4bc0-44e5-bd68-fa6ce46c6122,1,2.0
93bc4e2c-336f-4146-bca9-5a476e494d22,3,1.0
9424752e-d46b-4073-9a29-e3e658962b97,4,1.0
94338735-69a2-4fad-b636-493427ca2f82,4,0
943c4dd3-6286-41ec-b735-57537a00f97c,2,0
943f7563-72a4-46e1-b866-3755f9b75b32,2,0
9445a43b-ecfe-4acc-860a-f418fdb78479,3,1.0
944c04f6-eed2-4376-a8c3-45155b1a1494,1,4.0
945afaa4-33e0-4014-b1d9-2682cdc18ad5,3,1.0
94795f61-d2cf-48e0-a0f3-bc7ffe27162f,1,3.0
9483dc3e-bc63-4b0f-ac2e-0bd67146414d,2,2.0
9484838d-fe36-4903-bf27-3ce068534de5,3,2.0
948738f4-7c2c-4dc4-8d89-598d3f983360,2,1.0
949b05a3-946a-410d-9e61-57c4aec0e809,3,3.0
94f1d374-f5dd-4f29-831c-4dbf2cb97516,5,0
950b0c68-e722-4d64-961e-112ddf0b9bab,1,1.0
9514a262-1203-4147-90d3-571efe8b5d12,3,2.0
952a6ab5-e95f-4010-bd73-58808f09b405,4,1.0
952de6aa-0dfd-4966-be5b-54210326ee45,2,0
9554f941-3423-4538-8131-69aa46697fcf,1,4.0
955cb422-27bd-41c2-82ac-8d96bb7914e6,1,6.0
9563338e-fe47-43b0-8c2c-c79edb15fcb7,4,2.0
956990a3-337c-4b0d-b680-9fac8bee13f2,2,0
9574a999-7162-424f-9dff-0ec56aa9629b,1,3.0
959d4766-10df-4430-b13d-e60e89a458d8,6,3.0
95a7fa46-4a6e-4f82-bbb1-f6e8b8111d37,1,0
95b8823f-2bec-4477-8171-ea9434c60587,1,0
95d3f8b4-b42a-47be-a0f5-c281381d09b3,1,1.0
95de83c0-5cca-432f-a7b1-0ad84dec2d42,2,1.0
95f2b878-2124-4015-89c7-0e3ce3f5e1df,1,1.0
960eb5b5-2045-4f75-9de0-b42d18787a2a,1,0
96111538-2e7a-4135-9a84-fb9e5e547e26,1,2.0
963f89e3-df9d-451c-b958-288567db83ad,4,2.0
965a970f-daa9-4ae1-b3f0-271061fbf67e,2,11.0
9688874f-b2b0-4cca-9837-7bdc639e72f6,1,0
96a85d41-2e8b-432f-b9b9-651fad7d8b9d,1,1.0
96ae285e-f460-4513-bd85-1714842aee29,2,4.0
96b1b89a-3474-424f-b995-694c7a0545bc,1,1.0
96bfe8ed-9241-4587-a27e-2ccd1f0626bb,2,4.0
9717784b-cec2-4cef-8c9b-5692df0b88be,1,1.0
9720579f-c2f7-4b87-978c-4b4dba49609f,2,0
97297636-157e-4694-a598-9d1ba9dc6e1d,2,2.0
973b0de9-c4c9-4359-940a-6db48a3967b4,2,2.0
97601d42-312b-4bee-ae0a-3ac6d301005c,7,3.0
976205ec-669f-4713-89e1-7a2b8d7ec7a2,1,0
97807e1c-fd32-4184-927b-9bedf2f19705,1,1.0
978eec1b-622a-4226-ac84-e9f55588a690,2,2.0
979a2a98-e1bf-455a-808b-7109f6e3caf0,1,1.0
979e1bd5-203d-4880-96bf-37f373586b2e,1,0
97b066d3-1248-4d43-b245-a5a8b7100029,5,4.0
97b2f67a-4bf0-45e3-8914-a3a33a949a50,4,1.0
97b57b48-29c2-4cdc-8446-a64fc43e0daf,4,2.0
97bc480f-d339-47d0-8d82-2688d5092c0c,1,0
97d5711d-d4aa-440b-8eee-cb20c63edae6,1,0
97f6f4af-8e0e-4851-8b80-3ea7552f3ec9,7,8.0
980992c7-7cb9-4bb2-b731-ceefcaef31f5,1,0
98300fbb-fbff-42c3-b08b-4bfffc645861,2,2.0
983af484-cb20-4438-ad40-00ac169f8918,2,0
985fe05a-1ee5-47c1-aa1f-77a0412ac8f1,4,2.0
98708f5c-f568-4edb-8bbd-a26976e38b78,2,1.0
987f408d-11ad-4825-ad1a-a673536e8d1e,2,1.0
98971cbe-4990-44c0-beee-ece3b9516f79,3,2.0
98ae5c6e-4e79-4126-8307-1f2ce7235964,1,2.0
98babf89-f439-494a-b674-0b223d1013cd,1,2.0
98d6526b-d2fa-495d-93e4-895ae2b6f80e,2,2.0
98ecbead-ad2f-4a57-9fb1-64adc0404280,2,4.0
98f5cd48-3c10-4896-856e-2dd983d35178,2,2.0
98f90c65-046b-4193-8e61-afa12806393d,1,3.0
9917c39c-3161-462d-adc6-c2479d9a79d4,1,1.0
993a4686-595f-43da-8817-222418ef0723,4,0
993c5944-c82b-462b-aca2-b261abbd4b32,1,0
993f4e91-bbb8-497f-8216-a41b4d189097,1,2.0
99424a8f-ab7a-42bb-85ca-a490a3292d5c,2,2.0
99d07d8d-46c4-4664-940c-d51498e2b1f8,7,2.0
99d54ba4-f7ac-4838-8371-ee2e54a12c7b,2,2.0
99e6037b-00ad-4a08-928e-be4577420fb0,3,1.0
99e9d537-0d88-4bb0-baa8-c2dfb11c6757,6,1.0
99f336dd-b722-4bc4-a5c2-669a6ab4f81a,3,8.0
99ffbbfa-686a-408a-b47c-f5da8c6eccdd,3,4.0
9a0fe477-3783-41c7-a9fe-7092da786f98,4,1.0
9a40b73f-c82a-4c9e-be8a-3b90113a646f,2,2.0
9a59434b-5d2b-46bc-a6c1-4cf76875c6c5,2,1.0
9acf3e67-90c6-45ad-89fc-4a9f29450da5,2,4.0
9acfd114-35d5-4828-9f0c-510598d11eca,3,3.0
9ada9dfe-a2fa-444c-9447-dd944c369b44,1,1.0
9ae9a448-7df2-4435-8ba6-c7feabb977af,2,0
9af57377-b637-4081-ade7-52e7fd6a1bf8,2,3.0
9b27f1a9-8f0b-4f29-9616-be3ba80677a9,2,2.0
9b66cc93-2430-45a9-a1f2-0f7ed4df5433,4,3.0
9b6cd8df-40c7-42f1-a742-480dba64eccf,3,4.0
9b7656c7-8039-4ebd-9330-0dbd68f7319d,1,0
9ba9ca11-de8a-43d4-8826-4c7ea9fc2217,1,0
9bbf1b22-02da-4251-842f-1a1b433a3eb2,1,0
9be75786-755f-4ac6-8384-5ade92d5f4e2,1,2.0
9bfd2d8e-51ac-45b0-907b-ea63174f5aa2,5,4.0
9c02169b-f5e4-4c8d-b8f9-b16dc0a93476,1,1.0
9c173684-b641-410d-a135-099fe1bbd5a1,3,1.0
9c53c2bd-5075-4fe0-9531-5188b8e146ce,4,5.0
9c6a67e3-4c13-4875-b0b7-ecea6a836d10,1,5.0
9c835ddb-6c34-4688-9ac7-14ebe4a11410,1,5.0
9c868c50-2d4e-463a-ae2e-723d0c902174,1,0
9c8fe4ec-6075-4605-ba33-ca47aeffeda7,2,1.0
9cc98351-6ba5-4ce0-9a95-d3232fca4a93,3,2.0
9ccbd081-6da7-46f1-98bf-4ea0e745473b,1,1.0
9cd08aa5-880e-4a31-b338-7e0b981ee6fb,4,1.0
9ceb7291-7327-46d5-b4ba-075fa3e319a9,1,5.0
9cecebc2-f56d-45ba-bff3-3c21642f02ac,4,3.0
9d10d929-a56b-48e6-a289-da5d6b76cadb,2,0
9d18af0c-c007-4c1b-b998-5e0b3b006117,1,0
9d6b27e5-3e6a-4e52-b7af-582c5b149360,1,2.0
9d771903-b87a-4313-a1ca-09324afcd077,4,1.0
9d929551-9ab6-4d25-bc60-73014bb021ef,1,5.0
9d99ca7c-e930-4d71-80f8-790d75ae5d92,1,1.0
9dcadc3c-7c30-4773-af55-a73edb4cf589,1,0
9dddd670-02db-4e54-ae6a-1a992dda6d9d,1,1.0
9dde01a7-d23d-4cbe-aac5-94a7be6b84cc,6,3.0
9dec6e5c-68c5-4453-ad2a-49878e2d916e,1,2.0
9df1443a-ec02-4fce-9af5-76534d3226e2,1,1.0
9df286c3-0afb-44c8-92c3-5c8af598bb45,2,3.0
9e32570e-f7db-4033-ad99-d57092001ac0,1,4.0
9e6e5a0a-9614-485b-bf7d-afda73ef0607,2,2.0
9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff,4,6.0
9e98dc3a-b781-4df3-97e9-3ce8ae587def,1,0
9eb884cf-1948-4084-9f4f-805ed9bb23cd,1,1.0
9ee8fcc4-3810-4c18-b7bc-28ab8421e7f5,3,3.0
9eecbed6-46f2-4d4e-a138-9aa4578de3e9,4,3.0
9efeaed1-b041-4a4e-a115-4a34ed41e357,1,0
9f08b2cd-7e41-4c4f-a56b-8896968b0803,4,2.0
9f197d7f-69d4-4063-bfba-b90d4b18787e,1,1.0
9f3f5829-6841-458d-8b63-008f0c1dd00f,1,0
9f409ccb-20cd-41ae-9ba9-f539dd3bbde3,2,0
9f85f7dc-ecad-47aa-b78c-eb657c9fcaf6,1,0
9f8e1f9c-e4ff-4877-bb14-3824b74ee4f0,8,0
9f913ec3-e393-408f-a31b-7ceaa6c67ebf,2,1.0
9faadb76-1b11-41b6-b6d2-17bf5c8e1b28,2,3.0
9fd10320-45ba-4ae4-83d5-74802a29eaeb,1,5.0
9ff033b6-fb91-4495-aef9-5a1092639768,1,1.0
a004938c-30fb-432f-b7bb-ebb5794b8e3a,1,1.0
a0991977-052f-46b2-8266-57da1d3ef17b,2,1.0
a0fe2b05-cd68-4f4d-b141-72114be805df,2,0
a1008397-ede5-4655-b6fe-46c16f2fff92,2,1.0
a10780ac-b6a7-480b-9043-e1c3e333cef2,3,0
a11088f8-bfab-4fe6-a765-454e8318f874,3,1.0
a1204807-8ac0-4abf-ab16-bfddc92eb721,4,1.0
a131fbc4-53fc-4321-87b4-c477045d2078,1,2.0
a1382739-4c6d-48fb-8d04-11ae40226dc9,1,0
a1412638-26bf-480f-8cc0-a2c433cfb359,1,1.0
